CVEGEO,year,crime_count,observed_g,z_score,cluster,p_sim,significant,state,municipality
23004,2020,284.0,6.008298520544846e-05,-0.08971855496579746,ns,0.388,False,Quintana Roo,Othón P. Blanco
23005,2020,488.0,0.0002231431303793433,-0.04705359479539985,ns,0.199,False,Quintana Roo,Benito Juárez
23006,2020,4.0,8.004131944339569e-05,-0.084750754520641,ns,0.483,False,Quintana Roo,José María Morelos
23007,2020,6.0,0.0016104251240414973,0.31595940232807257,HS,0.034,True,Quintana Roo,Lázaro Cárdenas
23008,2020,363.0,0.00028121186395712846,-0.031959526560853414,ns,0.217,False,Quintana Roo,Solidaridad
23009,2020,61.0,0.0012243883347260861,0.21475627040661507,HS,0.047,True,Quintana Roo,Tulum
23010,2020,17.0,0.0006766686755267971,0.07146072114354861,ns,0.101,False,Quintana Roo,Bacalar
23011,2020,24.0,0.0030205623814861023,0.6850517028869438,HS,0.016,True,Quintana Roo,Puerto Morelos
24001,2020,3.0,0.002029705586976056,0.4257554212212106,HS,0.025,True,San Luis Potosí,Ahualulco
24002,2020,1.0,0.00011416852542892481,-0.07581728953367042,ns,0.355,False,San Luis Potosí,Alaquines
24003,2020,3.0,0.00032167209079308025,-0.021482192212227698,ns,0.213,False,San Luis Potosí,Aquismón
24004,2020,0.0,0.00038760509383566945,-0.0042181935536580745,ns,0.175,False,San Luis Potosí,Armadillo de los Infante
24005,2020,5.0,0.00015152636382537114,-0.0660323491803034,ns,0.254,False,San Luis Potosí,Cárdenas
24006,2020,1.0,1.2081325442214263e-05,-0.10254873908014636,ns,0.092,False,San Luis Potosí,Catorce
24007,2020,2.0,0.0001501120554780329,-0.0664047961649335,ns,0.32,False,San Luis Potosí,Cedral
24008,2020,1.0,2.995161932548953e-05,-0.09786941729069915,ns,0.307,False,San Luis Potosí,Cerritos
24009,2020,1.0,0.0005629142573231709,0.0416864121340119,ns,0.122,False,San Luis Potosí,Cerro de San Pedro
24010,2020,2.0,9.249862573470337e-05,-0.08149066427820933,ns,0.489,False,San Luis Potosí,Ciudad del Maíz
24011,2020,9.0,0.00012422163253655288,-0.07317864239208381,ns,0.309,False,San Luis Potosí,Ciudad Fernández
24012,2020,0.0,1.0571048013700077e-05,-0.10294530422726964,ns,0.115,False,San Luis Potosí,Tancanhuitz
24013,2020,184.0,7.8680825180285e-05,-0.08494768148191874,ns,0.489,False,San Luis Potosí,Ciudad Valles
24014,2020,1.0,1.3213949702421853e-05,-0.10225216234701238,ns,0.209,False,San Luis Potosí,Coxcatlán
24015,2020,3.0,5.07426396744014e-05,-0.09242333089477307,ns,0.489,False,San Luis Potosí,Charcas
24016,2020,13.0,0.00019030501665168897,-0.055873858373599,ns,0.188,False,San Luis Potosí,Ebano
24017,2020,10.0,2.2465851905104242e-05,-0.09981997067972563,ns,0.18,False,San Luis Potosí,Guadalcázar
24018,2020,0.0,3.805577284932028e-05,-0.09574837466414654,ns,0.415,False,San Luis Potosí,Huehuetlán
24019,2020,1.0,1.3213949702421853e-05,-0.10225216234701238,ns,0.209,False,San Luis Potosí,Lagunillas
24020,2020,61.0,2.9089139701915653e-05,-0.09803290743232643,ns,0.38,False,San Luis Potosí,Matehuala
24021,2020,4.0,0.0020270841702433556,0.4250644808883692,HS,0.025,True,San Luis Potosí,Mexquitic de Carmona
24022,2020,1.0,0.001407726108298008,0.26289970208161173,HS,0.043,True,San Luis Potosí,Moctezuma
24023,2020,1.0,8.607944377577664e-05,-0.08317239251539309,ns,0.466,False,San Luis Potosí,Rayón
24024,2020,41.0,3.0669331725837324e-05,-0.09763997304478712,ns,0.193,False,San Luis Potosí,Rioverde
24025,2020,20.0,2.232137612458617e-05,-0.09984716917208179,ns,0.152,False,San Luis Potosí,Salinas
24026,2020,0.0,1.3213810017125098e-05,-0.10225329176927703,ns,0.246,False,San Luis Potosí,San Antonio
24027,2020,4.0,7.928621265619384e-05,-0.08494847227724718,ns,0.446,False,San Luis Potosí,San Ciro de Acosta
24028,2020,761.0,0.00027387917346036216,-0.03375127499916439,ns,0.283,False,San Luis Potosí,San Luis Potosí
24029,2020,2.0,9.337956502741483e-05,-0.0812599935119513,ns,0.409,False,San Luis Potosí,San Martín Chalchicuautla
24030,2020,1.0,9.16167179367915e-05,-0.08172246182007142,ns,0.418,False,San Luis Potosí,San Nicolás Tolentino
24031,2020,0.0,4.228419205480031e-05,-0.09464115473135838,ns,0.44,False,San Luis Potosí,Santa Catarina
24032,2020,4.0,0.00019263613149060428,-0.055268840146698715,ns,0.339,False,San Luis Potosí,Santa María del Río
24033,2020,1.0,5.4617658770010326e-05,-0.09141063510244804,ns,0.468,False,San Luis Potosí,Santo Domingo
24034,2020,5.0,7.928705083885701e-05,-0.08494734592451014,ns,0.444,False,San Luis Potosí,San Vicente Tancuayalab
24035,2020,212.0,0.0016231220731888205,0.31860296730014737,HS,0.037,True,San Luis Potosí,Soledad de Graciano Sánchez
24036,2020,5.0,0.00028411193217257094,-0.031316410033924,ns,0.252,False,San Luis Potosí,Tamasopo
24037,2020,38.0,2.232562511750329e-05,-0.09982700317158463,ns,0.154,False,San Luis Potosí,Tamazunchale
24038,2020,6.0,0.00010783152909336941,-0.07747249016970038,ns,0.365,False,San Luis Potosí,Tampacán
24039,2020,1.0,2.416265088442853e-05,-0.09938525392671724,ns,0.216,False,San Luis Potosí,Tampamolón Corona
24040,2020,32.0,0.00032328139681733997,-0.021054310075669363,ns,0.216,False,San Luis Potosí,Tamuín
24041,2020,1.0,0.0003428076094228298,-0.015948333005024587,ns,0.206,False,San Luis Potosí,Tanlajás
24042,2020,3.0,2.2904663741917293e-05,-0.09971252630381201,ns,0.244,False,San Luis Potosí,Tanquián de Escobedo
24043,2020,0.0,0.000274847248356202,-0.03374405842800918,ns,0.156,False,San Luis Potosí,Tierra Nueva
24044,2020,1.0,3.4733810646366014e-05,-0.09661720441746678,ns,0.313,False,San Luis Potosí,Vanegas
24045,2020,1.0,7.223625837323946e-05,-0.08679721925369728,ns,0.477,False,San Luis Potosí,Venado
24046,2020,1.0,0.001462343767068018,0.2772012912127391,HS,0.042,True,San Luis Potosí,Villa de Arriaga
24047,2020,1.0,0.0001162827573813123,-0.07526367963182033,ns,0.429,False,San Luis Potosí,Villa de Guadalupe
24048,2020,0.0,0.00017177953022262627,-0.060732544289720754,ns,0.266,False,San Luis Potosí,Villa de la Paz
24049,2020,3.0,0.0001615911442012187,-0.06339836111049865,ns,0.33,False,San Luis Potosí,Villa de Ramos
24050,2020,19.0,0.0016938220958140815,0.3377488920978691,HS,0.033,True,San Luis Potosí,Villa de Reyes
24051,2020,4.0,0.0013187940038480242,0.23960522519178143,HS,0.047,True,San Luis Potosí,Villa Hidalgo
24052,2020,0.0,0.00011892429015412588,-0.07457279344957284,ns,0.312,False,San Luis Potosí,Villa Juárez
24053,2020,4.0,4.228598008330338e-05,-0.09463664235094953,ns,0.409,False,San Luis Potosí,Axtla de Terrazas
24054,2020,10.0,4.228866240960798e-05,-0.09462988257302853,ns,0.367,False,San Luis Potosí,Xilitla
24055,2020,1.0,0.0010505090013425372,0.1693626957481897,ns,0.071,False,San Luis Potosí,Zaragoza
24056,2020,12.0,0.0020272556192248324,0.42507310335114445,HS,0.026,True,San Luis Potosí,Villa de Arista
24057,2020,6.0,0.00012474627875507443,-0.07304361333107628,ns,0.345,False,San Luis Potosí,Matlapa
24058,2020,11.0,0.00034007492220565895,-0.01666210675454446,ns,0.195,False,San Luis Potosí,El Naranjo
24059,2020,0.0,0.002576692953339394,0.5689987924835495,HS,0.016,True,,
24059,2020,0.0,0.002576692953339394,0.5689987924835495,HS,0.016,True,San Luis Potosí,Villa de Pozos
25001,2020,122.0,3.175409627841992e-05,-0.09727370767686556,ns,0.408,False,Sinaloa,Ahome
25002,2020,2.0,8.192735422216584e-05,-0.08425871347330581,ns,0.384,False,Sinaloa,Angostura
25003,2020,0.0,0.0003086746020000423,-0.024886298965703834,ns,0.199,False,Sinaloa,Badiraguato
25004,2020,2.0,0.00044927903928284495,0.011930996056296982,ns,0.143,False,Sinaloa,Concordia
25005,2020,0.0,0.00038584325250005285,-0.00467953519231979,ns,0.16,False,Sinaloa,Cosalá
25006,2020,138.0,2.2685339221439157e-05,-0.09962891506677393,ns,0.203,False,Sinaloa,Culiacán
25007,2020,0.0,1.5856572020550117e-05,-0.10156127931128442,ns,0.11,False,Sinaloa,Choix
25008,2020,5.0,0.000493341649663999,0.023467879316674715,ns,0.12,False,Sinaloa,Elota
25009,2020,7.0,1.3214787876225011e-05,-0.10224539246344032,ns,0.249,False,Sinaloa,Escuinapa
25010,2020,4.0,0.00027274457153730685,-0.03429318303474632,ns,0.214,False,Sinaloa,El Fuerte
25011,2020,10.0,4.7574745210808984e-05,-0.0932458590779093,ns,0.491,False,Sinaloa,Guasave
25012,2020,126.0,3.704801422643746e-05,-0.09588530265821539,ns,0.451,False,Sinaloa,Mazatlán
25013,2020,3.0,0.00028542734816850785,-0.030972645547685283,ns,0.217,False,Sinaloa,Mocorito
25014,2020,2.0,0.0003573089771237685,-0.012151031941042417,ns,0.184,False,Sinaloa,Rosario
25015,2020,12.0,5.0218848455373944e-05,-0.09255159676458694,ns,0.477,False,Sinaloa,Salvador Alvarado
25016,2020,2.0,0.00029599560235105083,-0.028205717272602016,ns,0.205,False,Sinaloa,San Ignacio
25017,2020,4.0,3.406370617821661e-05,-0.09678956903399448,ns,0.258,False,Sinaloa,Sinaloa
25018,2020,6.0,0.0005039185836716283,0.026237042468080292,ns,0.117,False,Sinaloa,Navolato
25019,2020,0.0,0.0014588046258906108,0.27627752275267764,ns,0.057,False,,
25019,2020,0.0,0.0014588046258906108,0.27627752275267764,ns,0.057,False,Sinaloa,Eldorado
25020,2020,0.0,0.00036998668047950276,-0.008831609940275409,ns,0.163,False,,
25020,2020,0.0,0.00036998668047950276,-0.008831609940275409,ns,0.163,False,Sinaloa,Juan José Ríos
26001,2020,0.0,3.3474985376716913e-05,-0.09694786292466705,ns,0.343,False,Sonora,Aconchi
26002,2020,8.0,8.457553652605984e-06,-0.10348988662827381,ns,0.107,False,Sonora,Agua Prieta
26003,2020,3.0,0.0001929277445953803,-0.0551930733308843,ns,0.326,False,Sonora,Alamos
26004,2020,3.0,0.0004774741441584297,0.0193135759450517,ns,0.149,False,Sonora,Altar
26005,2020,1.0,0.0,-0.10571222423357547,CS,0.001,True,Sonora,Arivechi
26006,2020,0.0,2.2463477029112668e-05,-0.09983124816630291,ns,0.195,False,Sonora,Arizpe
26007,2020,0.0,1.0571048013700077e-05,-0.10294530422726964,ns,0.308,False,Sonora,Atil
26008,2020,0.0,0.0,-0.10571335405924005,CS,0.001,True,Sonora,Bacadéhuachi
26009,2020,0.0,4.2284192054800315e-06,-0.1046061341264519,CS,0.044,True,Sonora,Bacanora
26010,2020,0.0,8.809206678083398e-06,-0.10340664586593136,ns,0.106,False,Sonora,Bacerac
26011,2020,0.0,5.285524006850039e-06,-0.10432932914325484,ns,0.091,False,Sonora,Bacoachi
26012,2020,22.0,0.001335786386962161,0.24400774163252043,HS,0.042,True,Sonora,Bácum
26013,2020,0.0,1.5856572020550117e-05,-0.10156127931128442,ns,0.249,False,Sonora,Banámichi
26014,2020,4.0,3.171448506247754e-05,-0.0974046909434359,ns,0.376,False,Sonora,Baviácora
26015,2020,1.0,2.9070689345328074e-05,-0.09810008808313668,ns,0.391,False,Sonora,Bavispe
26016,2020,5.0,5.49723552482742e-05,-0.09131385702377971,ns,0.498,False,Sonora,Benjamín Hill
26017,2020,263.0,0.00014840727195632587,-0.06667181784223553,ns,0.278,False,Sonora,Caborca
26018,2020,322.0,0.000133178704607276,-0.07060775738938187,ns,0.412,False,Sonora,Cajeme
26019,2020,1.0,1.0571159761937482e-05,-0.102944174724325,ns,0.117,False,Sonora,Cananea
26020,2020,0.0,0.0025247186339387023,0.5553892141430282,HS,0.022,True,Sonora,Carbó
26021,2020,0.0,0.0022229403823095023,0.47636798203511077,HS,0.029,True,Sonora,La Colorada
26022,2020,3.0,7.188540620540199e-05,-0.08688723311575615,ns,0.442,False,Sonora,Cucurpe
26023,2020,0.0,6.040598864971473e-06,-0.10413161129811409,CS,0.032,True,Sonora,Cumpas
26024,2020,0.0,6.342628808220048e-06,-0.1040525241600578,ns,0.079,False,Sonora,Divisaderos
26025,2020,17.0,0.0005603662469206289,0.04101222052587666,ns,0.091,False,Sonora,Empalme
26026,2020,11.0,0.0009303604089356889,0.13788717029788305,ns,0.063,False,Sonora,Etchojoa
26027,2020,0.0,2.1142096027400155e-05,-0.10017725439529922,ns,0.262,False,Sonora,Fronteras
26028,2020,0.0,7.928286010275059e-06,-0.10363731668526223,ns,0.136,False,Sonora,Granados
26029,2020,53.0,0.002694106359027825,0.5994065614890672,HS,0.021,True,Sonora,Guaymas
26030,2020,1416.0,0.00010884996182585845,-0.07627925482341043,ns,0.423,False,Sonora,Hermosillo
26031,2020,0.0,1.7618413356166795e-06,-0.1052520124205783,CS,0.013,True,Sonora,Huachinera
26032,2020,0.0,5.285524006850039e-06,-0.10432932914325484,CS,0.039,True,Sonora,Huásabas
26033,2020,5.0,0.00039907815588891357,-0.0012138847275950098,ns,0.156,False,Sonora,Huatabampo
26034,2020,0.0,1.3591347446185813e-05,-0.10215443284670664,ns,0.108,False,Sonora,Huépac
26035,2020,6.0,0.00011981281010374378,-0.07433536907567499,ns,0.36,False,Sonora,Imuris
26036,2020,8.0,0.0001691510730521197,-0.06141556477940091,ns,0.288,False,Sonora,Magdalena
26037,2020,0.0,0.003773864140890928,0.8824804359541992,HS,0.013,True,Sonora,Mazatán
26038,2020,3.0,4.698392562444573e-06,-0.10447972161352104,CS,0.01,True,Sonora,Moctezuma
26039,2020,0.0,2.3784858030825177e-05,-0.09948524193730661,ns,0.37,False,Sonora,Naco
26040,2020,0.0,4.8626820863020364e-05,-0.09298032483217612,ns,0.476,False,Sonora,Nácori Chico
26041,2020,1.0,1.1892554732179667e-05,-0.1025981685356687,ns,0.08,False,Sonora,Nacozari de García
26042,2020,15.0,0.0006185043823942991,0.05623424355410995,ns,0.105,False,Sonora,Navojoa
26043,2020,56.0,3.173192866662436e-05,-0.09734645286001027,ns,0.381,False,Sonora,Nogales
26044,2020,0.0,0.0006871181208905052,0.07420988501883716,ns,0.096,False,Sonora,Onavas
26045,2020,6.0,2.9072225981055482e-05,-0.09809444794954378,ns,0.226,False,Sonora,Opodepe
26046,2020,1.0,1.0571159761937482e-05,-0.102944174724325,ns,0.177,False,Sonora,Oquitoa
26047,2020,6.0,0.002972414862426703,0.672576256104783,HS,0.017,True,Sonora,Pitiquito
26048,2020,44.0,0.0027356501752085222,0.6103366949760125,HS,0.018,True,Sonora,Puerto Peñasco
26049,2020,0.0,0.0007188312649316054,0.0825140345147484,ns,0.089,False,Sonora,Quiriego
26050,2020,0.0,2.7182694892371626e-05,-0.09859551163417325,ns,0.244,False,Sonora,Rayón
26051,2020,0.0,0.0005673129100685708,0.042838653589839036,ns,0.116,False,Sonora,Rosario
26052,2020,0.0,2.4313410431510182e-05,-0.09934683944570809,ns,0.137,False,Sonora,Sahuaripa
26053,2020,0.0,0.0,-0.10571335405924005,CS,0.001,True,Sonora,San Felipe de Jesús
26054,2020,0.0,1.0571048013700077e-05,-0.10294530422726964,ns,0.236,False,Sonora,San Javier
26055,2020,510.0,0.00981527931298359,2.4519897986961148,HS,0.003,True,Sonora,San Luis Río Colorado
26056,2020,0.0,0.003773864140890928,0.8824804359541992,HS,0.013,True,Sonora,San Miguel de Horcasitas
26057,2020,0.0,1.2081197729942945e-05,-0.10254986853698814,ns,0.096,False,Sonora,San Pedro de la Cueva
26058,2020,14.0,4.052834869886379e-05,-0.09508672293078257,ns,0.393,False,Sonora,Santa Ana
26059,2020,0.0,0.00016649400621577623,-0.06211656920570596,ns,0.263,False,Sonora,Santa Cruz
26060,2020,0.0,0.00021142096027400152,-0.0503523574198317,ns,0.206,False,Sonora,Sáric
26061,2020,1.0,2.6427899404843706e-06,-0.10502021185626285,CS,0.007,True,Sonora,Soyopa
26062,2020,2.0,0.0006624663481190184,0.06775332149074273,ns,0.098,False,Sonora,Suaqui Grande
26063,2020,0.0,7.928286010275059e-06,-0.10363731668526223,ns,0.137,False,Sonora,Tepache
26064,2020,0.0,5.285524006850039e-05,-0.09187310489938796,ns,0.455,False,Sonora,Trincheras
26065,2020,1.0,0.00010835438755985919,-0.07733971676375817,ns,0.453,False,Sonora,Tubutama
26066,2020,12.0,0.0021446846558385263,0.455818191536017,HS,0.031,True,Sonora,Ures
26067,2020,0.0,2.1142096027400158e-06,-0.10515974409284597,CS,0.02,True,Sonora,Villa Hidalgo
26068,2020,0.0,2.995130270548355e-05,-0.09787054620199052,ns,0.326,False,Sonora,Villa Pesqueira
26069,2020,0.0,1.5101497162428682e-06,-0.10531791836895855,CS,0.006,True,Sonora,Yécora
26070,2020,3.0,0.0016227073312542945,0.3191855389751348,HS,0.046,True,Sonora,General Plutarco Elías Calles
26071,2020,10.0,0.0012263712098786316,0.21539138033367755,ns,0.05,False,Sonora,Benito Juárez
26072,2020,4.0,0.0003964310632809692,-0.0019070145026556292,ns,0.127,False,Sonora,San Ignacio Río Muerto
27001,2020,6.0,0.0001083601150202977,-0.07733408776849338,ns,0.337,False,Tabasco,Balancán
27002,2020,23.0,0.00017270244074367786,-0.06047605612948536,ns,0.29,False,Tabasco,Cárdenas
27003,2020,6.0,0.0004289097235646627,0.00659708267775328,ns,0.171,False,Tabasco,Centla
27004,2020,207.0,9.932090983250521e-05,-0.07953489241485626,ns,0.473,False,Tabasco,Centro
27005,2020,22.0,0.00015067247504652344,-0.0662439363761765,ns,0.278,False,Tabasco,Comalcalco
27006,2020,11.0,0.000509231360193966,0.02762664129630043,ns,0.137,False,Tabasco,Cunduacán
27007,2020,2.0,0.00017178316207873482,-0.06073029531498571,ns,0.346,False,Tabasco,Emiliano Zapata
27008,2020,9.0,0.00012025711234921608,-0.0742166601055332,ns,0.426,False,Tabasco,Huimanguillo
27009,2020,2.0,0.0006184193834834453,0.0562197831778407,ns,0.11,False,Tabasco,Jalapa
27010,2020,8.0,0.00012897769320224125,-0.07193414524161913,ns,0.342,False,Tabasco,Jalpa de Méndez
27011,2020,0.0,0.00011275784547946752,-0.07618748918488892,ns,0.372,False,Tabasco,Jonuta
27012,2020,14.0,0.00035711936244795927,-0.012199120467568235,ns,0.214,False,Tabasco,Macuspana
27013,2020,7.0,0.0006131661574568405,0.05484131750885525,ns,0.111,False,Tabasco,Nacajuca
27014,2020,15.0,0.00015594768615924637,-0.06486776415938135,ns,0.274,False,Tabasco,Paraíso
27015,2020,3.0,4.681612589007272e-05,-0.09345146333944764,ns,0.39,False,Tabasco,Tacotalpa
27016,2020,10.0,0.0003473711555074941,-0.01475195514043335,ns,0.204,False,Tabasco,Teapa
27017,2020,5.0,0.00029248112087222806,-0.029125038459900048,ns,0.16,False,Tabasco,Tenosique
28001,2020,0.0,1.4799467219180108e-05,-0.10183808429448148,ns,0.194,False,Tamaulipas,Abasolo
28002,2020,3.0,4.228553306200116e-05,-0.09463777000637985,ns,0.495,False,Tamaulipas,Aldama
28003,2020,13.0,0.00017973251572659516,-0.05864190467835318,ns,0.275,False,Tamaulipas,Altamira
28004,2020,0.0,0.00047358295101376357,0.0182952784130347,ns,0.15,False,Tamaulipas,Antiguo Morelos
28005,2020,0.0,0.0001638512442123512,-0.06280858166369857,ns,0.357,False,Tamaulipas,Burgos
28006,2020,0.0,3.3474985376716913e-05,-0.09694786292466705,ns,0.344,False,Tamaulipas,Bustamante
28007,2020,1.0,8.456927809549986e-05,-0.08356782815957173,ns,0.383,False,Tamaulipas,Camargo
28008,2020,0.0,0.00012920169794522317,-0.07188163389071273,ns,0.428,False,Tamaulipas,Casas
28009,2020,18.0,0.0002537534362444491,-0.03925997927329921,ns,0.183,False,Tamaulipas,Ciudad Madero
28010,2020,0.0,8.809206678083398e-06,-0.10340664586593136,ns,0.106,False,Tamaulipas,Cruillas
28011,2020,0.0,2.7484724835620205e-05,-0.09851642449611696,ns,0.346,False,Tamaulipas,Gómez Farías
28012,2020,1.0,4.681513608858027e-05,-0.09345371926403767,ns,0.386,False,Tamaulipas,González
28013,2020,1.0,0.00018675715579422885,-0.056810016236817217,ns,0.281,False,Tamaulipas,Güémez
28014,2020,1.0,0.00018182394790532472,-0.05810177267446742,ns,0.273,False,Tamaulipas,Guerrero
28015,2020,1.0,0.00033827711238199943,-0.017134639937560515,ns,0.148,False,Tamaulipas,Gustavo Díaz Ordaz
28016,2020,1.0,8.809299801614567e-06,-0.10340551630920009,ns,0.091,False,Tamaulipas,Hidalgo
28017,2020,1.0,0.00013874647187542944,-0.06938157442466308,ns,0.387,False,Tamaulipas,Jaumave
28018,2020,0.0,1.7618413356166795e-06,-0.1052520124205783,CS,0.014,True,Tamaulipas,Jiménez
28019,2020,0.0,0.00019027886424660142,-0.05588845708377252,ns,0.28,False,Tamaulipas,Llera
28020,2020,0.0,0.00022463477029112665,-0.046892295129868665,ns,0.214,False,Tamaulipas,Mainero
28021,2020,7.0,6.343098180588005e-05,-0.08909716563756535,ns,0.458,False,Tamaulipas,El Mante
28022,2020,51.0,3.878141735503682e-05,-0.09550665440792437,ns,0.476,False,Tamaulipas,Matamoros
28023,2020,0.0,0.00021142096027400157,-0.050352357419831684,ns,0.253,False,Tamaulipas,Méndez
28024,2020,1.0,4.0522779087427014e-05,-0.09510136778144868,ns,0.398,False,Tamaulipas,Mier
28025,2020,3.0,2.114276653100058e-05,-0.10017386778539676,ns,0.326,False,Tamaulipas,Miguel Alemán
28026,2020,0.0,1.7618413356166796e-05,-0.10109993767262268,ns,0.205,False,Tamaulipas,Miquihuana
28027,2020,27.0,0.0002590646181176048,-0.03786588258342798,ns,0.16,False,Tamaulipas,Nuevo Laredo
28028,2020,0.0,0.0005179813526713039,0.02992108770731045,ns,0.135,False,Tamaulipas,Nuevo Morelos
28029,2020,1.0,2.6427899404843706e-05,-0.0987921004604493,ns,0.218,False,Tamaulipas,Ocampo
28030,2020,1.0,4.228463904774993e-06,-0.10460500442987528,ns,0.05,False,Tamaulipas,Padilla
28031,2020,0.0,6.342628808220048e-06,-0.1040525241600578,ns,0.087,False,Tamaulipas,Palmillas
28032,2020,71.0,0.0001036740825372645,-0.07850707699555405,ns,0.372,False,Tamaulipas,Reynosa
28033,2020,5.0,0.00027063313352996524,-0.03484567162156257,ns,0.216,False,Tamaulipas,Río Bravo
28034,2020,0.0,0.0001096746231421383,-0.07699483705254696,ns,0.449,False,Tamaulipas,San Carlos
28035,2020,5.0,8.759331330768965e-05,-0.08277245082848636,ns,0.46,False,Tamaulipas,San Fernando
28036,2020,0.0,0.0,-0.10571335405924005,CS,0.001,True,Tamaulipas,San Nicolás
28037,2020,2.0,2.1142543025075056e-05,-0.10017499634511058,ns,0.323,False,Tamaulipas,Soto la Marina
28038,2020,59.0,9.255439554046478e-05,-0.08142685650267974,ns,0.362,False,Tamaulipas,Tampico
28039,2020,1.0,4.228463904774992e-05,-0.0946400261965736,ns,0.4,False,Tamaulipas,Tula
28040,2020,1.0,0.0002959924733342495,-0.02820683797456239,ns,0.153,False,Tamaulipas,Valle Hermoso
28041,2020,102.0,5.2912292583813074e-06,-0.10421576592258984,ns,0.098,False,Tamaulipas,Victoria
28042,2020,1.0,0.0001733670200957747,-0.06031621228186781,ns,0.288,False,Tamaulipas,Villagrán
28043,2020,4.0,2.114299004165169e-05,-0.10017273953592229,ns,0.32,False,Tamaulipas,Xicoténcatl
29001,2020,1.0,0.00014648607098684797,-0.06735496674824756,ns,0.352,False,Tlaxcala,Amaxac de Guerrero
29002,2020,2.0,0.00016737846561517753,-0.061883649146275914,ns,0.296,False,Tlaxcala,Apetatitlán de Antonio Carvajal
29003,2020,0.0,4.933155739726703e-05,-0.09279578817671143,ns,0.42,False,Tlaxcala,Atlangatepec
29004,2020,0.0,4.228419205480031e-05,-0.09464115473135838,ns,0.404,False,Tlaxcala,Atltzayanca
29005,2020,27.0,2.2469890346935106e-05,-0.09980086988399334,ns,0.187,False,Tlaxcala,Apizaco
29006,2020,18.0,0.0002022097695072954,-0.05275420027458906,ns,0.315,False,Tlaxcala,Calpulalpan
29007,2020,2.0,3.171381453761259e-05,-0.0974069471500141,ns,0.383,False,Tlaxcala,El Carmen Tequexquitla
29008,2020,0.0,3.699866804795027e-05,-0.09602517964734358,ns,0.461,False,Tlaxcala,Cuapiaxtla
29009,2020,0.0,1.0571048013700077e-05,-0.10294530422726964,ns,0.184,False,Tlaxcala,Cuaxomulco
29010,2020,26.0,0.00012512512512512512,-0.07292889496901192,ns,0.351,False,Tlaxcala,Chiautempan
29011,2020,1.0,6.644728993217845e-05,-0.08831305588971539,ns,0.461,False,Tlaxcala,Muñoz de Domingo Arenas
29012,2020,1.0,2.1142319523874964e-05,-0.10017612521507453,ns,0.259,False,Tlaxcala,Españita
29013,2020,11.0,0.0005867613942719402,0.04792565081960437,ns,0.153,False,Tlaxcala,Huamantla
29014,2020,2.0,1.761878585422921e-05,-0.10109767941014276,ns,0.105,False,Tlaxcala,Hueyotlipan
29015,2020,5.0,7.928705083885698e-05,-0.08494734592451014,ns,0.422,False,Tlaxcala,Ixtacuixtla de Mariano Matamoros
29016,2020,0.0,4.228419205480031e-05,-0.09464115473135838,ns,0.456,False,Tlaxcala,Ixtenco
29017,2020,0.0,0.00010218679746576741,-0.07895553901685935,ns,0.305,False,Tlaxcala,Mazatecochco de José María Morelos
29018,2020,2.0,5.1094478977264713e-05,-0.09233219029233725,ns,0.445,False,Tlaxcala,Contla de Juan Cuamatzi
29019,2020,1.0,0.0002466603944452079,-0.04112440235106458,ns,0.185,False,Tlaxcala,Tepetitla de Lardizábal
29020,2020,0.0,4.681464120352891e-05,-0.0934548476605139,ns,0.378,False,Tlaxcala,Sanctórum de Lázaro Cárdenas
29021,2020,2.0,5.285635756268764e-05,-0.09187084875982116,ns,0.466,False,Tlaxcala,Nanacamilpa de Mariano Arista
29022,2020,0.0,5.8140764075350424e-05,-0.09048907998340275,ns,0.469,False,Tlaxcala,Acuamanala de Miguel Hidalgo
29023,2020,1.0,8.98548579764686e-05,-0.0821838034049465,ns,0.452,False,Tlaxcala,Natívitas
29024,2020,0.0,0.00011175107900197225,-0.0764511129784099,ns,0.413,False,Tlaxcala,Panotla
29025,2020,20.0,0.0015542726638330265,0.3012117960107754,HS,0.033,True,Tlaxcala,San Pablo del Monte
29026,2020,0.0,6.765470728768052e-05,-0.08799783513462937,ns,0.461,False,Tlaxcala,Santa Cruz Tlaxcala
29027,2020,1.0,0.002434009535186105,0.5316311752713446,HS,0.018,True,Tlaxcala,Tenancingo
29028,2020,1.0,0.0010735600024900957,0.17539858148363874,ns,0.064,False,Tlaxcala,Teolocholco
29029,2020,1.0,0.00010703299258961701,-0.07768572295241448,ns,0.456,False,Tlaxcala,Tepeyanco
29030,2020,0.0,2.8692844608614495e-05,-0.09820007594389177,ns,0.267,False,Tlaxcala,Terrenate
29031,2020,7.0,5.2859151504900046e-05,-0.09186521339038115,ns,0.409,False,Tlaxcala,Tetla de la Solidaridad
29032,2020,0.0,9.39648712328896e-05,-0.08110846666394744,ns,0.495,False,Tlaxcala,Tetlatlahuca
29033,2020,61.0,3.614105235692551e-05,-0.09618754355127072,ns,0.202,False,Tlaxcala,Tlaxcala
29034,2020,6.0,2.6429296346414073e-05,-0.09878645995557879,ns,0.165,False,Tlaxcala,Tlaxco
29035,2020,0.0,4.933155739726703e-05,-0.09279578817671143,ns,0.419,False,Tlaxcala,Tocatlán
29036,2020,4.0,0.00022200139543734275,-0.04757981627868098,ns,0.196,False,Tlaxcala,Totolac
