CVEGEO,year,crime_count,local_I,quadrant_code,cluster,p_sim,significant,state,municipality
20519,2019,1.0,0.015601806645872232,3,ns,0.389,False,,
20519,2019,1.0,0.015601806645872232,3,ns,0.389,False,Oaxaca,Santo Domingo Tomaltepec
20520,2019,0.0,0.01727596699906272,3,LL,0.026,True,,
20520,2019,0.0,0.01727596699906272,3,LL,0.026,True,Oaxaca,Santo Domingo Tonalá
20521,2019,0.0,0.01727596699906272,3,ns,0.114,False,,
20521,2019,0.0,0.01727596699906272,3,ns,0.114,False,Oaxaca,Santo Domingo Tonaltepec
20522,2019,0.0,0.01727596699906272,3,LL,0.011,True,,
20522,2019,0.0,0.01727596699906272,3,LL,0.011,True,Oaxaca,Santo Domingo Xagacía
20523,2019,0.0,0.017210932732939794,3,LL,0.014,True,,
20523,2019,0.0,0.017210932732939794,3,LL,0.014,True,Oaxaca,Santo Domingo Yanhuitlán
20524,2019,0.0,0.01727596699906272,3,ns,0.114,False,,
20524,2019,0.0,0.01727596699906272,3,ns,0.114,False,Oaxaca,Santo Domingo Yodohino
20525,2019,0.0,0.01499976768476013,3,ns,0.433,False,,
20525,2019,0.0,0.01499976768476013,3,ns,0.433,False,Oaxaca,Santo Domingo Zanatepec
20526,2019,4.0,0.012487859094179024,3,ns,0.479,False,,
20526,2019,4.0,0.012487859094179024,3,ns,0.479,False,Oaxaca,Santos Reyes Nopala
20527,2019,0.0,0.016365487273341684,3,ns,0.327,False,,
20527,2019,0.0,0.016365487273341684,3,ns,0.327,False,Oaxaca,Santos Reyes Pápalo
20528,2019,0.0,0.01727596699906272,3,LL,0.026,True,,
20528,2019,0.0,0.01727596699906272,3,LL,0.026,True,Oaxaca,Santos Reyes Tepejillo
20529,2019,0.0,0.01727596699906272,3,LL,0.026,True,,
20529,2019,0.0,0.01727596699906272,3,LL,0.026,True,Oaxaca,Santos Reyes Yucuná
20530,2019,0.0,0.016112576238419173,3,ns,0.2,False,,
20530,2019,0.0,0.016112576238419173,3,ns,0.2,False,Oaxaca,Santo Tomás Jalieza
20531,2019,0.0,0.01727596699906272,3,ns,0.114,False,,
20531,2019,0.0,0.01727596699906272,3,ns,0.114,False,Oaxaca,Santo Tomás Mazaltepec
20532,2019,0.0,0.016820727136202206,3,ns,0.105,False,,
20532,2019,0.0,0.016820727136202206,3,ns,0.105,False,Oaxaca,Santo Tomás Ocotepec
20533,2019,1.0,0.011797297236660498,3,ns,0.265,False,,
20533,2019,1.0,0.011797297236660498,3,ns,0.265,False,Oaxaca,Santo Tomás Tamazulapan
20534,2019,0.0,0.01390719201389489,3,ns,0.416,False,,
20534,2019,0.0,0.01390719201389489,3,ns,0.416,False,Oaxaca,San Vicente Coatlán
20535,2019,0.0,0.016547583218485897,3,ns,0.214,False,,
20535,2019,0.0,0.016547583218485897,3,ns,0.214,False,Oaxaca,San Vicente Lachixío
20536,2019,0.0,0.01716215703334759,3,ns,0.102,False,,
20536,2019,0.0,0.01716215703334759,3,ns,0.102,False,Oaxaca,San Vicente Nuñú
20537,2019,0.0,0.017247514507633937,3,LL,0.001,True,,
20537,2019,0.0,0.017247514507633937,3,LL,0.001,True,Oaxaca,Silacayoápam
20538,2019,0.0,0.009536889330433911,3,ns,0.185,False,,
20538,2019,0.0,0.009536889330433911,3,ns,0.185,False,Oaxaca,Sitio de Xitlapehua
20539,2019,2.0,0.01593423950687131,3,ns,0.165,False,,
20539,2019,2.0,0.01593423950687131,3,ns,0.165,False,Oaxaca,Soledad Etla
20540,2019,1.0,0.016820727136202203,3,LL,0.005,True,,
20540,2019,1.0,0.016820727136202203,3,LL,0.005,True,Oaxaca,Villa de Tamazulápam del Progreso
20541,2019,0.0,0.017124220378109217,3,LL,0.044,True,,
20541,2019,0.0,0.017124220378109217,3,LL,0.044,True,Oaxaca,Tanetze de Zaragoza
20542,2019,0.0,0.016706917170487074,3,ns,0.249,False,,
20542,2019,0.0,0.016706917170487074,3,ns,0.249,False,Oaxaca,Taniche
20543,2019,1.0,0.01622973538331494,3,ns,0.166,False,,
20543,2019,1.0,0.01622973538331494,3,ns,0.166,False,Oaxaca,Tataltepec de Valdés
20544,2019,0.0,0.01712422037810922,3,LL,0.013,True,,
20544,2019,0.0,0.01712422037810922,3,LL,0.013,True,Oaxaca,Teococuilco de Marcos Pérez
20545,2019,2.0,0.016317570854844976,3,LL,0.003,True,,
20545,2019,2.0,0.016317570854844976,3,LL,0.003,True,Oaxaca,Teotitlán de Flores Magón
20546,2019,1.0,0.015737242255908897,3,ns,0.193,False,,
20546,2019,1.0,0.015737242255908897,3,ns,0.193,False,Oaxaca,Teotitlán del Valle
20547,2019,0.0,0.017184919026490622,3,LL,0.027,True,,
20547,2019,0.0,0.017184919026490622,3,LL,0.027,True,Oaxaca,Teotongo
20548,2019,1.0,0.016623729885239785,3,LL,0.018,True,,
20548,2019,1.0,0.016623729885239785,3,LL,0.018,True,Oaxaca,Tepelmeme Villa de Morelos
20549,2019,0.0,0.01727596699906272,3,LL,0.001,True,,
20549,2019,0.0,0.01727596699906272,3,LL,0.001,True,Oaxaca,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
20550,2019,1.0,0.01566829321807205,3,ns,0.326,False,,
20550,2019,1.0,0.01566829321807205,3,ns,0.326,False,Oaxaca,San Jerónimo Tlacochahuaya
20551,2019,10.0,0.012646196205632204,3,LL,0.002,True,,
20551,2019,10.0,0.012646196205632204,3,LL,0.002,True,Oaxaca,Tlacolula de Matamoros
20552,2019,0.0,0.01727596699906272,3,ns,0.052,False,,
20552,2019,0.0,0.01727596699906272,3,ns,0.052,False,Oaxaca,Tlacotepec Plumas
20553,2019,7.0,0.013583014060636826,3,LL,0.045,True,,
20553,2019,7.0,0.013583014060636826,3,LL,0.045,True,Oaxaca,Tlalixtac de Cabrera
20554,2019,0.0,0.017105252050490023,3,LL,0.024,True,,
20554,2019,0.0,0.017105252050490023,3,LL,0.024,True,Oaxaca,Totontepec Villa de Morelos
20555,2019,0.0,0.015796437444766036,3,ns,0.424,False,,
20555,2019,0.0,0.015796437444766036,3,ns,0.424,False,Oaxaca,Trinidad Zaachila
20556,2019,0.0,0.01727596699906272,3,LL,0.027,True,,
20556,2019,0.0,0.01727596699906272,3,LL,0.027,True,Oaxaca,La Trinidad Vista Hermosa
20557,2019,2.0,0.013238940966431497,3,ns,0.381,False,,
20557,2019,2.0,0.013238940966431497,3,ns,0.381,False,Oaxaca,Unión Hidalgo
20558,2019,0.0,0.016365487273341684,3,ns,0.33,False,,
20558,2019,0.0,0.016365487273341684,3,ns,0.33,False,Oaxaca,Valerio Trujano
20559,2019,2.0,0.016365487273341684,3,LL,0.01,True,Oaxaca,San Juan Bautista Valle Nacional
20560,2019,0.0,0.016729679163630103,3,LL,0.048,True,,
20560,2019,0.0,0.016729679163630103,3,LL,0.048,True,Oaxaca,Villa Díaz Ordaz
20561,2019,1.0,0.016732078373269114,3,ns,0.058,False,,
20561,2019,1.0,0.016732078373269114,3,ns,0.058,False,Oaxaca,Yaxe
20562,2019,0.0,0.01727596699906272,3,LL,0.003,True,,
20562,2019,0.0,0.01727596699906272,3,LL,0.003,True,Oaxaca,Magdalena Yodocono de Porfirio Díaz
20563,2019,0.0,0.01408928795903909,3,ns,0.44,False,,
20563,2019,0.0,0.01408928795903909,3,ns,0.44,False,Oaxaca,Yogana
20564,2019,0.0,0.01727596699906272,3,LL,0.027,True,,
20564,2019,0.0,0.01727596699906272,3,LL,0.027,True,Oaxaca,Yutanduchi de Guerrero
20565,2019,7.0,0.013785523619997736,3,LL,0.02,True,Oaxaca,Villa de Zaachila
20566,2019,0.0,0.01717480258509372,3,LL,0.007,True,,
20566,2019,0.0,0.01717480258509372,3,LL,0.007,True,Oaxaca,San Mateo Yucutindoo
20567,2019,0.0,0.01712422037810922,3,LL,0.013,True,,
20567,2019,0.0,0.01712422037810922,3,LL,0.013,True,Oaxaca,Zapotitlán Lagunas
20568,2019,0.0,0.013634048096178573,3,ns,0.279,False,,
20568,2019,0.0,0.013634048096178573,3,ns,0.279,False,Oaxaca,Zapotitlán Palmas
20569,2019,0.0,0.01704834706763246,3,ns,0.072,False,,
20569,2019,0.0,0.01704834706763246,3,ns,0.072,False,Oaxaca,Santa Inés de Zaragoza
20570,2019,6.0,0.014141092481173213,3,LL,0.003,True,,
20570,2019,6.0,0.014141092481173213,3,LL,0.003,True,Oaxaca,Zimatlán de Álvarez
21001,2019,0.0,0.015064801950883062,3,ns,0.418,False,Puebla,Acajete
21002,2019,0.0,0.009536889330433911,3,ns,0.243,False,Puebla,Acateno
21003,2019,3.0,0.01568664649406767,3,LL,0.001,True,Puebla,Acatlán
21004,2019,1.0,0.015146250503021635,3,ns,0.295,False,Puebla,Acatzingo
21005,2019,0.0,0.017184919026490622,3,LL,0.027,True,Puebla,Acteopan
21006,2019,0.0,0.01697247375715571,3,LL,0.03,True,Puebla,Ahuacatlán
21007,2019,0.0,0.016024057376196294,3,ns,0.236,False,Puebla,Ahuatlán
21008,2019,1.0,0.015047751877540427,3,ns,0.479,False,Puebla,Ahuazotepec
21009,2019,0.0,0.016911775108774313,3,ns,0.122,False,Puebla,Ahuehuetitla
21010,2019,5.0,0.012035320520621517,3,ns,0.443,False,Puebla,Ajalpan
21011,2019,0.0,0.01727596699906272,3,ns,0.052,False,Puebla,Albino Zertuche
21012,2019,2.0,0.015761740400283168,3,ns,0.219,False,Puebla,Aljojuca
21013,2019,5.0,0.008991821432105872,3,ns,0.293,False,Puebla,Altepexi
21014,2019,0.0,0.01727596699906272,3,LL,0.01,True,Puebla,Amixtlán
21015,2019,11.0,-0.0250708964209514,2,ns,0.051,False,Puebla,Amozoc
21016,2019,0.0,0.015682627479050908,3,ns,0.449,False,Puebla,Aquixtla
21017,2019,2.0,0.015790490251381187,3,ns,0.341,False,Puebla,Atempan
21018,2019,0.0,0.012040708576166759,3,ns,0.356,False,Puebla,Atexcal
21019,2019,27.0,0.004754634219040063,3,ns,0.145,False,Puebla,Atlixco
21020,2019,0.0,0.01709387105391852,3,ns,0.078,False,Puebla,Atoyatempan
21021,2019,0.0,0.012723568370457539,3,ns,0.255,False,Puebla,Atzala
21022,2019,0.0,0.01562572249619334,3,ns,0.306,False,Puebla,Atzitzihuacán
21023,2019,0.0,0.016365487273341688,3,ns,0.278,False,Puebla,Atzitzintla
21024,2019,0.0,0.017124220378109217,3,LL,0.045,True,Puebla,Axutla
21025,2019,1.0,0.016440803866488964,3,ns,0.076,False,Puebla,Ayotoxco de Guerrero
21026,2019,1.0,0.013791894402654995,3,ns,0.448,False,Puebla,Calpan
21027,2019,0.0,0.017015829934570997,3,LL,0.041,True,Puebla,Caltepec
21028,2019,0.0,0.01727596699906272,3,LL,0.027,True,Puebla,Camocuautla
21029,2019,0.0,0.01716215703334759,3,ns,0.102,False,Puebla,Caxhuacan
21030,2019,0.0,0.01727596699906272,3,LL,0.027,True,Puebla,Coatepec
21031,2019,0.0,0.016911775108774313,3,ns,0.12,False,Puebla,Coatzingo
21032,2019,0.0,0.017015829934570997,3,LL,0.041,True,Puebla,Cohetzala
21033,2019,0.0,0.01674485382572545,3,ns,0.156,False,Puebla,Cohuecan
21034,2019,4.0,0.013244191052899439,3,ns,0.453,False,Puebla,Coronango
21035,2019,0.0,0.01669065860395634,3,ns,0.122,False,Puebla,Coxcatlán
21036,2019,0.0,0.017162157033347593,3,LL,0.009,True,Puebla,Coyomeapan
21037,2019,0.0,0.016638631191057997,3,ns,0.223,False,Puebla,Coyotepec
21038,2019,1.0,0.014693156825808074,3,ns,0.484,False,Puebla,Cuapiaxtla de Madero
21039,2019,1.0,0.016155861414204036,3,ns,0.291,False,Puebla,Cuautempan
21040,2019,1.0,-0.019377517728142425,2,ns,0.075,False,Puebla,Cuautinchán
21041,2019,6.0,-0.013324209179278679,2,ns,0.089,False,Puebla,Cuautlancingo
21042,2019,0.0,0.01704834706763246,3,ns,0.147,False,Puebla,Cuayuca de Andrade
21043,2019,1.0,0.016250842231632343,3,ns,0.123,False,Puebla,Cuetzalan del Progreso
21044,2019,0.0,0.016625624337833413,3,ns,0.123,False,Puebla,Cuyoaco
21045,2019,4.0,0.015138253137558252,3,LL,0.042,True,Puebla,Chalchicomula de Sesma
21046,2019,2.0,0.01602048906016539,3,ns,0.144,False,Puebla,Chapulco
21047,2019,1.0,0.01549099569220587,3,ns,0.195,False,Puebla,Chiautla
21048,2019,1.0,0.01249909994321412,3,ns,0.322,False,Puebla,Chiautzingo
21049,2019,0.0,0.015796437444766036,3,ns,0.427,False,Puebla,Chiconcuautla
21050,2019,0.0,0.016593107204771945,3,ns,0.187,False,Puebla,Chichiquila
21051,2019,4.0,0.013690232977273014,3,ns,0.436,False,Puebla,Chietla
21052,2019,0.0,0.017124220378109217,3,ns,0.189,False,Puebla,Chigmecatitlán
21053,2019,5.0,0.01330579787668092,3,ns,0.392,False,Puebla,Chignahuapan
21054,2019,2.0,0.015179555915548168,3,ns,0.233,False,Puebla,Chignautla
21055,2019,0.0,0.016061994031434674,3,ns,0.306,False,Puebla,Chila
21056,2019,0.0,0.017184919026490622,3,LL,0.026,True,Puebla,Chila de la Sal
21057,2019,0.0,0.01625167730762656,3,ns,0.338,False,Puebla,Honey
21058,2019,0.0,0.017002823081346412,3,ns,0.12,False,Puebla,Chilchotla
21059,2019,0.0,0.017162157033347593,3,LL,0.049,True,Puebla,Chinantla
21060,2019,0.0,0.011813088644736501,3,ns,0.224,False,Puebla,Domingo Arenas
21061,2019,0.0,0.016729679163630103,3,ns,0.191,False,Puebla,Eloxochitlán
21062,2019,1.0,0.015402346929272783,3,ns,0.383,False,Puebla,Epatlán
21063,2019,1.0,0.016155861414204033,3,ns,0.19,False,Puebla,Esperanza
21064,2019,1.0,0.014087390279098631,3,ns,0.476,False,Puebla,Francisco Z. Mena
21065,2019,0.0,0.017002823081346416,3,ns,0.09,False,Puebla,General Felipe Ángeles
21066,2019,0.0,0.01704834706763246,3,ns,0.069,False,Puebla,Guadalupe
21067,2019,2.0,0.015244243080518721,3,ns,0.33,False,Puebla,Guadalupe Victoria
21068,2019,0.0,0.01727596699906272,3,LL,0.025,True,Puebla,Hermenegildo Galeana
21069,2019,1.0,0.015269373784873148,3,ns,0.298,False,Puebla,Huaquechula
21070,2019,0.0,0.01702305596414021,3,LL,0.024,True,Puebla,Huatlatlauca
21071,2019,8.0,0.012771796550658751,3,ns,0.156,False,Puebla,Huauchinango
21072,2019,0.0,0.01723044301277667,3,LL,0.004,True,Puebla,Huehuetla
21073,2019,0.0,0.016365487273341688,3,ns,0.279,False,Puebla,Huehuetlán el Chico
21074,2019,23.0,0.005878907922339408,3,ns,0.299,False,Puebla,Huejotzingo
21075,2019,0.0,0.016040315942727028,3,ns,0.272,False,Puebla,Hueyapan
21076,2019,2.0,0.013298836489552383,3,ns,0.462,False,Puebla,Hueytamalco
21077,2019,0.0,0.017200093688585966,3,LL,0.026,True,Puebla,Hueytlalpan
21078,2019,0.0,0.016638631191058,3,ns,0.198,False,Puebla,Huitzilan de Serdán
21079,2019,1.0,0.016746853167091295,3,LL,0.026,True,Puebla,Huitziltepec
21080,2019,0.0,0.017184919026490622,3,LL,0.024,True,Puebla,Atlequizayan
21081,2019,0.0,0.01704834706763246,3,ns,0.068,False,Puebla,Ixcamilpa de Guerrero
21082,2019,0.0,0.01621374065238818,3,ns,0.443,False,Puebla,Ixcaquixtla
21083,2019,0.0,0.016158560062950543,3,ns,0.137,False,Puebla,Ixtacamaxtitlán
21084,2019,1.0,0.016820727136202203,3,LL,0.024,True,Puebla,Ixtepec
21085,2019,16.0,0.00976173898802251,3,ns,0.059,False,Puebla,Izúcar de Matamoros
21086,2019,0.0,0.015986120720957918,3,ns,0.318,False,Puebla,Jalpan
21087,2019,0.0,0.014804664886391336,3,ns,0.451,False,Puebla,Jolalpan
21088,2019,0.0,0.01704834706763246,3,ns,0.068,False,Puebla,Jonotla
21089,2019,0.0,0.017219062016205156,3,LL,0.003,True,Puebla,Jopala
21090,2019,1.0,0.011945045174882313,3,ns,0.313,False,Puebla,Juan C. Bonilla
21091,2019,1.0,0.013570272495322276,3,ns,0.338,False,Puebla,Juan Galindo
21092,2019,0.0,0.013279972647287058,3,ns,0.487,False,Puebla,Juan N. Méndez
21093,2019,0.0,0.016001295383053272,3,ns,0.346,False,Puebla,Lafragua
21094,2019,4.0,0.015047751877540426,3,ns,0.089,False,Puebla,Libres
21095,2019,0.0,0.01727596699906272,3,ns,0.105,False,Puebla,La Magdalena Tlatlauquitepec
21096,2019,0.0,0.01704834706763246,3,ns,0.067,False,Puebla,Mazapiltepec de Juárez
21097,2019,0.0,0.01469627444285312,3,ns,0.413,False,Puebla,Mixtla
21098,2019,0.0,0.016625624337833413,3,ns,0.119,False,Puebla,Molcaxac
21099,2019,1.0,0.016250842231632343,3,ns,0.119,False,Puebla,Cañada Morelos
21100,2019,0.0,0.015796437444766036,3,ns,0.423,False,Puebla,Naupan
21101,2019,0.0,0.016479297239056813,3,ns,0.318,False,Puebla,Nauzontla
21102,2019,1.0,0.01659910522886948,3,ns,0.141,False,Puebla,Nealtican
21103,2019,0.0,0.010538417028727052,3,ns,0.293,False,Puebla,Nicolás Bravo
21104,2019,1.0,0.015756941981005138,3,ns,0.155,False,Puebla,Nopalucan
21105,2019,0.0,0.016668980515248694,3,ns,0.335,False,Puebla,Ocotepec
21106,2019,8.0,-0.0188800205994648,2,ns,0.068,False,Puebla,Ocoyucan
21107,2019,0.0,0.01727596699906272,3,LL,0.003,True,Puebla,Olintla
21108,2019,1.0,0.016008113475982223,3,ns,0.225,False,Puebla,Oriental
21109,2019,2.0,0.01602048906016539,3,ns,0.143,False,Puebla,Pahuatlán
21110,2019,1.0,0.015617636782110283,3,ns,0.271,False,Puebla,Palmar de Bravo
21111,2019,0.0,0.017002823081346412,3,ns,0.119,False,Puebla,Pantepec
21112,2019,0.0,0.01619477232476899,3,ns,0.216,False,Puebla,Petlalcingo
21113,2019,0.0,0.017105252050490023,3,LL,0.023,True,Puebla,Piaxtla
21114,2019,461.0,-0.1534400853262501,4,ns,0.367,False,Puebla,Puebla
21115,2019,1.0,0.01571261759953859,3,ns,0.294,False,Puebla,Quecholac
21116,2019,0.0,0.01709387105391852,3,ns,0.071,False,Puebla,Quimixtlán
21117,2019,2.0,0.016149863390106496,3,ns,0.321,False,Puebla,Rafael Lara Grajales
21118,2019,0.0,0.014430717856184482,3,ns,0.408,False,Puebla,Los Reyes de Juárez
21119,2019,52.0,0.009987005457455182,1,ns,0.061,False,Puebla,San Andrés Cholula
21120,2019,0.0,0.0060467170485032674,3,ns,0.175,False,Puebla,San Antonio Cañada
21121,2019,0.0,0.014453479849327511,3,ns,0.458,False,Puebla,San Diego la Mesa Tochimiltzingo
21122,2019,0.0,0.01469627444285312,3,ns,0.409,False,Puebla,San Felipe Teotlalcingo
21123,2019,0.0,0.01727596699906272,3,LL,0.023,True,Puebla,San Felipe Tepatlán
21124,2019,0.0,0.008626409604712872,3,ns,0.223,False,Puebla,San Gabriel Chilac
21125,2019,0.0,0.010447369056154948,3,ns,0.259,False,Puebla,San Gregorio Atzompa
21126,2019,0.0,0.012593499838211678,3,ns,0.399,False,Puebla,San Jerónimo Tecuanipan
21127,2019,0.0,0.01704834706763246,3,ns,0.066,False,Puebla,San Jerónimo Xayacatlán
21128,2019,0.0,0.016567816101279696,3,ns,0.095,False,Puebla,San José Chiapa
21129,2019,2.0,0.016042051448488907,3,ns,0.05,False,Puebla,San José Miahuatlán
21130,2019,0.0,0.016547583218485897,3,ns,0.224,False,Puebla,San Juan Atenco
21131,2019,0.0,0.017162157033347593,3,LL,0.046,True,Puebla,San Juan Atzompa
21132,2019,14.0,0.009630301657299183,3,ns,0.404,False,Puebla,San Martín Texmelucan
21133,2019,0.0,0.01704834706763246,3,ns,0.321,False,Puebla,San Martín Totoltepec
21134,2019,1.0,0.015343247753984055,3,ns,0.497,False,Puebla,San Matías Tlalancaleca
21135,2019,0.0,0.015455007547620647,3,ns,0.485,False,Puebla,San Miguel Ixitlán
21136,2019,0.0,0.01591024741048117,3,ns,0.368,False,Puebla,San Miguel Xoxtla
21137,2019,0.0,0.01651723389429519,3,ns,0.21,False,Puebla,San Nicolás Buenos Aires
21138,2019,0.0,0.013894185160670302,3,ns,0.479,False,Puebla,San Nicolás de los Ranchos
21139,2019,0.0,0.017002823081346412,3,ns,0.12,False,Puebla,San Pablo Anicano
21140,2019,17.0,-0.00767764315234798,2,ns,0.104,False,Puebla,San Pedro Cholula
21141,2019,0.0,0.017080864200693928,3,LL,0.037,True,Puebla,San Pedro Yeloixtlahuaca
21142,2019,1.0,0.016630765501345582,3,LL,0.037,True,Puebla,San Salvador el Seco
21143,2019,2.0,0.013454564849666685,3,ns,0.473,False,Puebla,San Salvador el Verde
21144,2019,6.0,0.013624695245043434,3,ns,0.303,False,Puebla,San Salvador Huixcolotla
21145,2019,0.0,0.017219062016205156,3,LL,0.003,True,Puebla,San Sebastián Tlacotepec
21146,2019,0.0,0.017162157033347593,3,LL,0.048,True,Puebla,Santa Catarina Tlaltempan
21147,2019,0.0,0.016183391328197478,3,ns,0.311,False,Puebla,Santa Inés Ahuatempan
21148,2019,0.0,0.01399823998646699,3,ns,0.421,False,Puebla,Santa Isabel Cholula
21149,2019,1.0,0.008953149425890565,3,ns,0.23,False,Puebla,Santiago Miahuatlán
21150,2019,0.0,-0.018005122372627455,2,ns,0.082,False,Puebla,Huehuetlán el Grande
21151,2019,0.0,0.01583437410000441,3,ns,0.343,False,Puebla,Santo Tomás Hueyotlipan
21152,2019,0.0,0.01704834706763246,3,ns,0.139,False,Puebla,Soltepec
21153,2019,0.0,0.016040315942727028,3,ns,0.275,False,Puebla,Tecali de Herrera
21154,2019,9.0,0.012682700477453979,3,ns,0.14,False,Puebla,Tecamachalco
21155,2019,0.0,0.01704834706763246,3,ns,0.065,False,Puebla,Tecomatlán
21156,2019,69.0,-0.013763096075713467,4,HL,0.027,True,Puebla,Tehuacán
21157,2019,1.0,0.015835740881390104,3,ns,0.184,False,Puebla,Tehuitzingo
21158,2019,1.0,0.014161264248209534,3,ns,0.482,False,Puebla,Tenampulco
21159,2019,3.0,-0.007195180618912952,2,ns,0.134,False,Puebla,Teopantlán
21160,2019,0.0,0.013451952151034369,3,ns,0.388,False,Puebla,Teotlalco
21161,2019,0.0,0.011509595402829488,3,ns,0.338,False,Puebla,Tepanco de López
21162,2019,0.0,0.017184919026490622,3,LL,0.024,True,Puebla,Tepango de Rodríguez
21163,2019,0.0,-0.02606286794525863,2,ns,0.065,False,Puebla,Tepatlaxco de Hidalgo
21164,2019,17.0,0.009425197311080904,3,LL,0.015,True,Puebla,Tepeaca
21165,2019,0.0,0.017124220378109217,3,ns,0.188,False,Puebla,Tepemaxalco
21166,2019,0.0,0.016040315942727028,3,ns,0.276,False,Puebla,Tepeojuma
21167,2019,0.0,0.016274439300769585,3,ns,0.295,False,Puebla,Tepetzintla
21168,2019,0.0,0.016194772324768993,3,ns,0.218,False,Puebla,Tepexco
21169,2019,7.0,0.013924280169930208,3,LL,0.013,True,Puebla,Tepexi de Rodríguez
21170,2019,2.0,0.01512564994473937,3,ns,0.244,False,Puebla,Tepeyahualco
21171,2019,0.0,0.016820727136202206,3,ns,0.32,False,Puebla,Tepeyahualco de Cuauhtémoc
21172,2019,5.0,0.014780179005935047,3,LL,0.023,True,Puebla,Tetela de Ocampo
21173,2019,0.0,0.016638631191058,3,ns,0.195,False,Puebla,Teteles de Avila Castillo
21174,2019,11.0,0.011540941008988935,3,ns,0.355,False,Puebla,Teziutlán
21175,2019,1.0,0.014678382031985886,3,ns,0.463,False,Puebla,Tianguismanalco
21176,2019,0.0,0.015363959575048547,3,ns,0.44,False,Puebla,Tilapa
21177,2019,3.0,0.015770496837722737,3,LL,0.043,True,Puebla,Tlacotepec de Benito Juárez
21178,2019,0.0,0.015796437444766036,3,ns,0.278,False,Puebla,Tlacuilotepec
21179,2019,2.0,0.01593423950687131,3,ns,0.068,False,Puebla,Tlachichuca
21180,2019,4.0,0.00153426827942395,3,ns,0.235,False,Puebla,Tlahuapan
21181,2019,0.0,0.014635575794471719,3,ns,0.472,False,Puebla,Tlaltenango
21182,2019,0.0,0.01709387105391852,3,ns,0.069,False,Puebla,Tlanepantla
21183,2019,1.0,0.01622973538331494,3,ns,0.167,False,Puebla,Tlaola
21184,2019,0.0,0.017162157033347593,3,LL,0.048,True,Puebla,Tlapacoya
21185,2019,1.0,0.01670991618253584,3,ns,0.1,False,Puebla,Tlapanalá
21186,2019,2.0,0.01585583082205852,3,LL,0.043,True,Puebla,Tlatlauquitepec
21187,2019,0.0,0.01697247375715571,3,ns,0.232,False,Puebla,Tlaxco
21188,2019,1.0,0.014161264248209538,3,ns,0.476,False,Puebla,Tochimilco
21189,2019,1.0,0.015878834030038133,3,ns,0.193,False,Puebla,Tochtepec
21190,2019,0.0,0.01674485382572545,3,ns,0.148,False,Puebla,Totoltepec de Guerrero
21191,2019,0.0,0.01727596699906272,3,LL,0.003,True,Puebla,Tulcingo
21192,2019,0.0,0.017080864200693928,3,LL,0.035,True,Puebla,Tuzamapan de Galeana
21193,2019,1.0,-0.005981704662697881,2,ns,0.154,False,Puebla,Tzicatlacoyan
21194,2019,1.0,0.015047751877540426,3,ns,0.411,False,Puebla,Venustiano Carranza
21195,2019,0.0,0.013770620055036733,3,ns,0.454,False,Puebla,Vicente Guerrero
21196,2019,0.0,0.016137867341911426,3,ns,0.374,False,Puebla,Xayacatlán de Bravo
21197,2019,14.0,0.010423783605466325,3,ns,0.194,False,Puebla,Xicotepec
21198,2019,0.0,0.017200093688585966,3,LL,0.027,True,Puebla,Xicotlán
21199,2019,5.0,0.013089346178981913,3,ns,0.458,False,Puebla,Xiutetelco
21200,2019,0.0,0.016024057376196294,3,ns,0.396,False,Puebla,Xochiapulco
21201,2019,0.0,0.01697247375715571,3,ns,0.07,False,Puebla,Xochiltepec
21202,2019,0.0,0.016650012187629508,3,ns,0.104,False,Puebla,Xochitlán de Vicente Suárez
21203,2019,0.0,0.016365487273341688,3,ns,0.19,False,Puebla,Xochitlán Todos Santos
21204,2019,1.0,0.01652523125975857,3,ns,0.24,False,Puebla,Yaonáhuac
21205,2019,0.0,0.015796437444766036,3,ns,0.422,False,Puebla,Yehualtepec
21206,2019,1.0,0.01646613208446985,3,LL,0.028,True,Puebla,Zacapala
21207,2019,6.0,0.014380272004603865,3,LL,0.026,True,Puebla,Zacapoaxtla
21208,2019,4.0,0.014549994947442375,3,ns,0.176,False,Puebla,Zacatlán
21209,2019,0.0,0.012658534104334608,3,ns,0.402,False,Puebla,Zapotitlán
21210,2019,0.0,0.01716215703334759,3,LL,0.019,True,Puebla,Zapotitlán de Méndez
21211,2019,0.0,0.016061994031434674,3,ns,0.459,False,Puebla,Zaragoza
21212,2019,0.0,0.016430521539464615,3,ns,0.187,False,Puebla,Zautla
21213,2019,0.0,0.01565011034598944,3,ns,0.342,False,Puebla,Zihuateutla
21214,2019,0.0,0.015910247410481165,3,ns,0.413,False,Puebla,Zinacatepec
21215,2019,1.0,0.016746853167091295,3,LL,0.026,True,Puebla,Zongozotla
21216,2019,0.0,0.01714589846681686,3,LL,0.026,True,Puebla,Zoquiapan
21217,2019,0.0,0.016820727136202206,3,ns,0.142,False,Puebla,Zoquitlán
22001,2019,13.0,-0.0008275801256238374,2,ns,0.177,False,Querétaro,Amealco de Bonfil
22002,2019,8.0,0.01081975485732915,3,ns,0.43,False,Querétaro,Pinal de Amoles
22003,2019,5.0,0.013192866556142309,3,ns,0.402,False,Querétaro,Arroyo Seco
22004,2019,15.0,0.008279388329171475,3,ns,0.489,False,Querétaro,Cadereyta de Montes
