CVEGEO,year,state,municipality,crime_count,population,log_pop
12024,2015,Guerrero,Cualác,0,7440.5,8.914693329870104
12025,2015,Guerrero,Cuautepec,0,16069.5,9.684678344370722
12026,2015,Guerrero,Cuetzala del Progreso,1,8719.0,9.073259831427816
12027,2015,Guerrero,Cutzamala de Pinzón,2,20962.5,9.950490406131465
12028,2015,Guerrero,Chilapa de Álvarez,9,122256.0,11.713872485887348
12029,2015,Guerrero,Chilpancingo de los Bravo,77,262535.5,12.478141589965206
12030,2015,Guerrero,Florencio Villarreal,1,21212.5,9.962345909542481
12031,2015,Guerrero,General Canuto A. Neri,1,6289.5,8.746636855278927
12032,2015,Guerrero,General Heliodoro Castillo,2,36920.0,10.516508688616788
12033,2015,Guerrero,Huamuxtitlán,0,15940.5,9.676618319480859
12034,2015,Guerrero,Huitzuco de los Figueroa,1,36978.5,10.518091941652239
12035,2015,Guerrero,Iguala de la Independencia,30,147268.0,11.900009335129587
12036,2015,Guerrero,Igualapa,0,11277.0,9.330520532232288
12037,2015,Guerrero,Ixcateopan de Cuauhtémoc,0,6370.5,8.759433238421435
12038,2015,Guerrero,Zihuatanejo de Azueta,13,122106.0,11.712644798940604
12039,2015,Guerrero,Juan R. Escudero,0,25228.5,10.135729586835597
12040,2015,Guerrero,Leonardo Bravo,5,25538.5,10.147942396460051
12041,2015,Guerrero,Malinaltepec,1,29612.0,10.295934963562988
12042,2015,Guerrero,Mártir de Cuilapan,0,18157.5,9.806838977480323
12043,2015,Guerrero,Metlatónoc,1,18917.5,9.847842698568677
12044,2015,Guerrero,Mochitlán,0,11889.0,9.383368881858544
12045,2015,Guerrero,Olinalá,0,26584.5,10.188083618163304
12046,2015,Guerrero,Ometepec,3,64756.5,11.078389360623824
12047,2015,Guerrero,Pedro Ascencio Alquisiras,0,7027.0,8.857515151192198
12048,2015,Guerrero,Petatlán,1,44781.0,10.70953922130135
12049,2015,Guerrero,Pilcaya,0,12155.5,9.405537021239441
12050,2015,Guerrero,Pungarabato,13,37758.5,10.538965894894124
12051,2015,Guerrero,Quechultenango,0,35435.5,10.475469421487688
12052,2015,Guerrero,San Luis Acatlán,0,44315.0,10.699078499172499
12053,2015,Guerrero,San Marcos,1,49312.5,10.80593287758823
12054,2015,Guerrero,San Miguel Totolapan,12,26074.0,10.168693928222725
12055,2015,Guerrero,Taxco de Alarcón,7,104819.5,11.559995102262734
12056,2015,Guerrero,Tecoanapa,0,45071.0,10.71599430314656
12057,2015,Guerrero,Técpan de Galeana,8,63654.0,11.061217445687326
12058,2015,Guerrero,Teloloapan,6,53793.0,10.892898626160473
12059,2015,Guerrero,Tepecoacuilco de Trujano,1,30638.0,10.329996347572642
12060,2015,Guerrero,Tetipac,0,13340.0,9.498522319469615
12061,2015,Guerrero,Tixtla de Guerrero,9,41614.5,10.636203943209543
12062,2015,Guerrero,Tlacoachistlahuaca,0,22043.5,10.000773052836978
12063,2015,Guerrero,Tlacoapa,0,10029.5,9.213286029264752
12064,2015,Guerrero,Tlalchapa,8,11588.0,9.35772535888924
12065,2015,Guerrero,Tlalixtaquilla de Maldonado,0,7349.0,8.90231952852887
12066,2015,Guerrero,Tlapa de Comonfort,7,88772.0,11.39382656394262
12067,2015,Guerrero,Tlapehuala,0,22014.0,9.999433893583337
12068,2015,Guerrero,La Unión de Isidoro Montes de Oca,1,26030.5,10.167024206409584
12069,2015,Guerrero,Xalpatláhuac,0,12103.0,9.401208634738603
12070,2015,Guerrero,Xochihuehuetlán,0,7470.5,8.91871721029114
12071,2015,Guerrero,Xochistlahuaca,0,28990.0,10.274706221915702
12072,2015,Guerrero,Zapotitlán Tablas,0,11260.0,9.329011901693681
12073,2015,Guerrero,Zirándaro,2,18422.0,9.821300881548181
12074,2015,Guerrero,Zitlala,0,22282.0,10.011534456619263
12075,2015,Guerrero,Eduardo Neri,2,49642.0,10.812592528595557
12076,2015,Guerrero,Acatepec,0,36494.5,10.504916843284962
12077,2015,Guerrero,Marquelia,1,13596.0,9.517530910816006
12078,2015,Guerrero,Cochoapa el Grande,1,20009.5,9.90396243975934
12079,2015,Guerrero,José Joaquín de Herrera,1,17029.5,9.742702413272697
12080,2015,Guerrero,Juchitán,0,7362.5,8.904154827959843
12081,2015,Guerrero,Iliatenco,0,11100.5,9.314745431330973
12082,2015,,,0,,
12083,2015,,,0,,
12084,2015,,,0,,
12085,2015,,,0,,
13001,2015,Hidalgo,Acatlán,0,21172.5,9.960458448795753
13002,2015,Hidalgo,Acaxochitlán,0,43324.0,10.676462032955628
13003,2015,Hidalgo,Actopan,4,57650.5,10.96215419868648
13004,2015,Hidalgo,Agua Blanca de Iturbide,0,9653.5,9.175075822875872
13005,2015,Hidalgo,Ajacuba,0,17963.5,9.796097200375604
13006,2015,Hidalgo,Alfajayucan,1,19020.5,9.853272623871625
13007,2015,Hidalgo,Almoloya,0,11920.0,9.385972940619341
13008,2015,Hidalgo,Apan,2,44622.0,10.705982289931356
13009,2015,Hidalgo,El Arenal,0,18605.0,9.831185640780722
13010,2015,Hidalgo,Atitalaquia,4,29214.5,10.282420440346105
13011,2015,Hidalgo,Atlapexco,3,19632.0,9.884916166950692
13012,2015,Hidalgo,Atotonilco el Grande,1,28537.5,10.25897429083805
13013,2015,Hidalgo,Atotonilco de Tula,6,46774.0,10.753082771972014
13014,2015,Hidalgo,Calnali,0,16556.0,9.714503852868623
13015,2015,Hidalgo,Cardonal,0,18929.0,9.84845041660622
13016,2015,Hidalgo,Cuautepec de Hinojosa,3,57460.5,10.958853034200954
13017,2015,Hidalgo,Chapantongo,1,12619.0,9.44295889365291
13018,2015,Hidalgo,Chapulhuacán,0,22652.5,10.028025500096216
13019,2015,Hidalgo,Chilcuautla,0,18172.5,9.80766474135879
13020,2015,Hidalgo,Eloxochitlán,0,2696.5,7.899709914777282
13021,2015,Hidalgo,Emiliano Zapata,0,14266.0,9.565634362837983
13022,2015,Hidalgo,Epazoyucan,3,15057.5,9.619631484917877
13023,2015,Hidalgo,Francisco I. Madero,1,35074.5,10.465229649701557
13024,2015,Hidalgo,Huasca de Ocampo,2,17394.5,9.763909343281005
13025,2015,Hidalgo,Huautla,0,21647.0,9.982622155699856
13026,2015,Hidalgo,Huazalingo,0,12772.5,9.455049701204953
13027,2015,Hidalgo,Huehuetla,0,23204.5,10.052101504362764
13028,2015,Hidalgo,Huejutla de Reyes,6,124843.0,11.734812226855354
13029,2015,Hidalgo,Huichapan,2,45839.0,10.732890536141944
13030,2015,Hidalgo,Ixmiquilpan,5,92508.5,11.435055811170606
13031,2015,Hidalgo,Jacala de Ledezma,1,12547.0,9.4372368721597
13032,2015,Hidalgo,Jaltocán,0,10728.0,9.280612424961515
13033,2015,Hidalgo,Juárez Hidalgo,0,3044.0,8.020927718981577
13034,2015,Hidalgo,Lolotla,0,9658.5,9.175593635646347
13035,2015,Hidalgo,Metepec,0,12253.5,9.413566889450033
13036,2015,Hidalgo,San Agustín Metzquititlán,0,9406.5,9.149156218651186
13037,2015,Hidalgo,Metztitlán,0,21292.5,9.966110177015237
13038,2015,Hidalgo,Mineral del Chico,0,8429.0,9.039433419997483
13039,2015,Hidalgo,Mineral del Monte,1,14094.0,9.553504453886967
13040,2015,Hidalgo,La Misión,0,10135.5,9.22379939166034
13041,2015,Hidalgo,Mixquiahuala de Juárez,6,45028.0,10.715039797474695
13042,2015,Hidalgo,Molango de Escamilla,4,11393.5,9.34079829633216
13043,2015,Hidalgo,Nicolás Flores,0,6439.5,8.770206176332724
13044,2015,Hidalgo,Nopala de Villagrán,0,16307.0,9.699349742461278
13045,2015,Hidalgo,Omitlán de Juárez,2,9129.0,9.119211438565081
13046,2015,Hidalgo,San Felipe Orizatlán,0,38836.5,10.567115805059542
13047,2015,Hidalgo,Pacula,0,4898.5,8.496684314784696
13048,2015,Hidalgo,Pachuca de Soto,78,291096.5,12.581410106301764
13049,2015,Hidalgo,Pisaflores,0,18483.5,9.824633721202302
13050,2015,Hidalgo,Progreso de Obregón,2,22929.0,10.040157763910994
13051,2015,Hidalgo,Mineral de la Reforma,10,165076.5,12.014164281800225
13052,2015,Hidalgo,San Agustín Tlaxiaca,2,35474.0,10.476555312765532
13053,2015,Hidalgo,San Bartolo Tutotepec,0,17918.0,9.793561073157523
13054,2015,Hidalgo,San Salvador,0,34784.5,10.456927164242648
13055,2015,Hidalgo,Santiago de Anaya,1,17171.5,9.751006311753056
13056,2015,Hidalgo,Santiago Tulantepec de Lugo Guerrero,1,36528.0,10.505834368769577
13057,2015,Hidalgo,Singuilucan,0,14996.5,9.615572119524556
13058,2015,Hidalgo,Tasquillo,0,17153.0,9.749928364409826
13059,2015,Hidalgo,Tecozautla,0,36538.5,10.506121778186266
13060,2015,Hidalgo,Tenango de Doria,1,17354.5,9.761607117739697
13061,2015,Hidalgo,Tepeapulco,6,53954.5,10.895896377773152
13062,2015,Hidalgo,Tepehuacán de Guerrero,0,30180.0,10.31493473232184
13063,2015,Hidalgo,Tepeji del Río de Ocampo,9,85579.0,11.357195204929413
13064,2015,Hidalgo,Tepetitlán,0,10385.0,9.248117736310213
13065,2015,Hidalgo,Tetepango,0,11440.0,9.344871264933788
13066,2015,Hidalgo,Villa de Tezontepec,2,12343.0,9.42084437974393
13067,2015,Hidalgo,Tezontepec de Aldama,1,51579.5,10.85087958570863
13068,2015,Hidalgo,Tianguistengo,0,14188.5,9.560187056321334
13069,2015,Hidalgo,Tizayuca,14,132881.5,11.797213032603956
13070,2015,Hidalgo,Tlahuelilpan,0,18110.0,9.804219550877459
13071,2015,Hidalgo,Tlahuiltepa,0,9419.5,9.15053728760543
13072,2015,Hidalgo,Tlanalapa,0,10680.5,9.27617492789773
13073,2015,Hidalgo,Tlanchinol,0,37052.0,10.520077610373917
13074,2015,Hidalgo,Tlaxcoapan,2,27692.0,10.228898841797916
13075,2015,Hidalgo,Tolcayuca,0,17295.0,9.758172721371269
13076,2015,Hidalgo,Tula de Allende,18,109513.0,11.603798542653045
13077,2015,Hidalgo,Tulancingo de Bravo,39,159976.5,11.982782208428775
13078,2015,Hidalgo,Xochiatipan,0,18663.5,9.834325023801057
13079,2015,Hidalgo,Xochicoatlán,0,7167.5,8.877312197757526
13080,2015,Hidalgo,Yahualica,2,24140.5,10.091646206947377
13081,2015,Hidalgo,Zacualtipán de Ángeles,1,35296.0,10.471524922053229
13082,2015,Hidalgo,Zapotlán de Juárez,0,19739.5,9.890376983386032
13083,2015,Hidalgo,Zempoala,0,48524.5,10.789824104017098
13084,2015,Hidalgo,Zimapán,2,39221.5,10.576980344811949
14001,2015,Jalisco,Acatic,1,22190.5,10.007419548345158
14002,2015,Jalisco,Acatlán de Juárez,32,24245.5,10.095986312135633
14003,2015,Jalisco,Ahualulco de Mercado,16,22672.0,10.028885961930461
14004,2015,Jalisco,Amacueca,0,5644.0,8.638348312972704
14005,2015,Jalisco,Amatitán,1,15569.0,9.653037036689675
14006,2015,Jalisco,Ameca,16,58863.0,10.98296798888821
14007,2015,Jalisco,San Juanito de Escobedo,1,9164.5,9.123092603411903
14008,2015,Jalisco,Arandas,13,76710.5,11.247793874987112
14009,2015,Jalisco,El Arenal,3,19330.0,9.869413572202376
14010,2015,Jalisco,Atemajac de Brizuela,1,7206.5,8.882738675523157
14011,2015,Jalisco,Atengo,0,5499.5,8.612412457997172
14012,2015,Jalisco,Atenguillo,0,4145.5,8.329778687556274
14013,2015,Jalisco,Atotonilco el Alto,20,60863.0,11.01638071569648
14014,2015,Jalisco,Atoyac,3,8482.5,9.045760496658385
14015,2015,Jalisco,Autlán de Navarro,20,61245.0,11.022637492421786
14016,2015,Jalisco,Ayotlán,5,39921.5,10.594670304869773
14017,2015,Jalisco,Ayutla,1,12772.0,9.455010553834672
14018,2015,Jalisco,La Barca,42,66103.0,11.098969410588996
14019,2015,Jalisco,Bolaños,0,6931.5,8.843831518978432
14020,2015,Jalisco,Cabo Corrientes,1,10484.5,9.257653255026801
14021,2015,Jalisco,Casimiro Castillo,16,21011.5,9.952825185864587
14022,2015,Jalisco,Cihuatlán,9,39579.5,10.586066586434015
14023,2015,Jalisco,Zapotlán el Grande,30,107837.5,11.588380743384834
14024,2015,Jalisco,Cocula,49,27720.5,10.229927490659202
14025,2015,Jalisco,Colotlán,8,18890.0,9.846387960495555
14026,2015,Jalisco,Concepción de Buenos Aires,0,6133.5,8.721520828472807
14027,2015,Jalisco,Cuautitlán de García Barragán,4,17846.0,9.789534672460096
14028,2015,Jalisco,Cuautla,0,2168.5,7.681790963275421
14029,2015,Jalisco,Cuquío,1,17807.5,9.78737499585251
14030,2015,Jalisco,Chapala,15,52017.5,10.859335479408736
14031,2015,Jalisco,Chimaltitán,0,3520.5,8.166358303959187
14032,2015,Jalisco,Chiquilistlán,0,5898.5,8.682453360281897
14033,2015,Jalisco,Degollado,3,21179.0,9.960765403687601
14034,2015,Jalisco,Ejutla,0,2031.5,7.616529715427782
14035,2015,Jalisco,Encarnación de Díaz,12,52217.5,10.863172966729472
14036,2015,Jalisco,Etzatlán,3,19321.5,9.868973744504252
14037,2015,Jalisco,El Grullo,3,24882.5,10.121920024120218
14038,2015,Jalisco,Guachinango,0,4261.0,8.357259153499912
14039,2015,Jalisco,Guadalajara,1868,1440409.0,14.180437659001708
14040,2015,Jalisco,Hostotipaquillo,0,9508.0,9.159888828480085
14041,2015,Jalisco,Huejúcar,6,6002.0,8.699848026000312
14042,2015,Jalisco,Huejuquilla el Alto,6,9398.0,9.14825217966276
14043,2015,Jalisco,La Huerta,10,23343.0,10.05805243228504
14044,2015,Jalisco,Ixtlahuacán de los Membrillos,11,54514.5,10.906222000310839
14045,2015,Jalisco,Ixtlahuacán del Río,0,19735.0,9.890148988096948
14046,2015,Jalisco,Jalostotitlán,17,32313.0,10.38322490501888
14047,2015,Jalisco,Jamay,15,23887.5,10.081110588548528
14048,2015,Jalisco,Jesús María,5,18808.0,9.842037590219906
14049,2015,Jalisco,Jilotlán de los Dolores,0,9485.0,9.157466882369114
14050,2015,Jalisco,Jocotepec,8,44634.5,10.706262381579172
14051,2015,Jalisco,Juanacatlán,0,22036.5,10.000455448478592
14052,2015,Jalisco,Juchitlán,0,5524.5,8.61694802455323
14053,2015,Jalisco,Lagos de Moreno,162,163110.0,12.002180098808076
14054,2015,Jalisco,El Limón,0,5433.5,8.600338772502907
14055,2015,Jalisco,Magdalena,3,21551.0,9.978177498167572
14056,2015,Jalisco,Santa María del Oro,0,2166.0,7.680637427560936
14057,2015,Jalisco,La Manzanilla de la Paz,0,3927.0,8.27563105457801
14058,2015,Jalisco,Mascota,7,14348.0,9.571365838652174
14059,2015,Jalisco,Mazamitla,4,13634.0,9.52032195192273
14060,2015,Jalisco,Mexticacán,0,5670.5,8.643032576255385
14061,2015,Jalisco,Mezquitic,0,20083.5,9.907653861405544
14062,2015,Jalisco,Mixtlán,0,3606.0,8.190354403763262
14063,2015,Jalisco,Ocotlán,83,99508.5,11.507998346633672
14064,2015,Jalisco,Ojuelos de Jalisco,7,31842.5,10.368557154463915
14065,2015,Jalisco,Pihuamo,3,11752.5,9.371821262898285
14066,2015,Jalisco,Poncitlán,32,51033.5,10.840237558811653
14067,2015,Jalisco,Puerto Vallarta,248,273760.0,12.52000708912602
14068,2015,Jalisco,Villa Purificación,6,11463.0,9.34687973611501
14069,2015,Jalisco,Quitupan,0,8212.5,9.013412662792867
14070,2015,Jalisco,El Salto,112,185539.0,12.131020381519352
14071,2015,Jalisco,San Cristóbal de la Barranca,0,3050.0,8.022896869601457
14072,2015,Jalisco,San Diego de Alejandría,0,7128.0,8.871785969150645
14073,2015,Jalisco,San Juan de los Lagos,43,68724.5,11.137861037634117
14074,2015,Jalisco,San Julián,4,16123.0,9.68800210296374
14075,2015,Jalisco,San Marcos,0,3776.5,8.236552933753503
14076,2015,Jalisco,San Martín de Bolaños,1,3250.0,8.086410275323782
14077,2015,Jalisco,San Martín Hidalgo,3,27204.0,10.211119300295529
14078,2015,Jalisco,San Miguel el Alto,17,31565.5,10.359820031005748
14079,2015,Jalisco,Gómez Farías,1,15221.0,9.630431332279667
14080,2015,Jalisco,San Sebastián del Oeste,0,5420.5,8.597943341101347
14081,2015,Jalisco,Santa María de los Ángeles,0,3620.5,8.194367416828875
14082,2015,Jalisco,Sayula,14,36007.5,10.491482529073204
14083,2015,Jalisco,Tala,21,78360.5,11.269075252844654
14084,2015,Jalisco,Talpa de Allende,1,14703.5,9.59584083966475
14085,2015,Jalisco,Tamazula de Gordiano,2,38470.5,10.557646992802507
14086,2015,Jalisco,Tapalpa,0,19670.5,9.886875330480475
14087,2015,Jalisco,Tecalitlán,1,16776.0,9.727704572581755
14088,2015,Jalisco,Tecolotlán,4,16588.0,9.716434821366272
14089,2015,Jalisco,Techaluta de Montenegro,0,3791.5,8.24051699814099
14090,2015,Jalisco,Tenamaxtlán,1,7176.5,8.878567078011436
14091,2015,Jalisco,Teocaltiche,4,39972.0,10.59593448798168
14092,2015,Jalisco,Teocuitatlán de Corona,1,10938.0,9.299998243906717
14093,2015,Jalisco,Tepatitlán de Morelos,106,143156.5,11.87169371641122
14094,2015,Jalisco,Tequila,12,42525.0,10.657847417264062
14095,2015,Jalisco,Teuchitlán,1,9367.5,9.145001530667843
14096,2015,Jalisco,Tizapán el Alto,0,21807.5,9.990009226307373
14097,2015,Jalisco,Tlajomulco de Zúñiga,241,572188.0,13.257222887690016
14098,2015,Jalisco,San Pedro Tlaquepaque,1029,647620.5,13.381060155627402
14099,2015,Jalisco,Tolimán,0,10405.0,9.250041738827735
14100,2015,Jalisco,Tomatlán,2,35683.0,10.482429663876848
14101,2015,Jalisco,Tonalá,316,524301.0,13.169821225863783
14102,2015,Jalisco,Tonaya,0,5945.5,8.690389909877634
14103,2015,Jalisco,Tonila,0,7410.5,8.91065319239697
14104,2015,Jalisco,Totatiche,3,4307.5,8.368112968402084
14105,2015,Jalisco,Tototlán,5,22722.0,10.03108889712985
14106,2015,Jalisco,Tuxcacuesco,0,4858.0,8.488382109562117
14107,2015,Jalisco,Tuxcueca,1,6509.0,8.780941113572387
14108,2015,Jalisco,Tuxpan,6,35850.0,10.487098846027767
14109,2015,Jalisco,Unión de San Antonio,1,18197.0,9.809012024313242
14110,2015,Jalisco,Unión de Tula,7,13768.0,9.530102337891375
14111,2015,Jalisco,Valle de Guadalupe,4,6666.0,8.804775258867686
14112,2015,Jalisco,Valle de Juárez,0,5974.5,8.695255691289809
14113,2015,Jalisco,San Gabriel,1,15929.0,9.675896626294639
14114,2015,Jalisco,Villa Corona,10,18016.0,9.799015530939418
14115,2015,Jalisco,Villa Guerrero,2,5581.5,8.627212836454786
14116,2015,Jalisco,Villa Hidalgo,0,19399.5,9.87300257152341
14117,2015,Jalisco,Cañadas de Obregón,0,4270.0,8.35936910622267
14118,2015,Jalisco,Yahualica de González Gallo,5,22339.0,10.014089308863923
14119,2015,Jalisco,Zacoalco de Torres,5,29186.5,10.281461552582353
14120,2015,Jalisco,Zapopan,1599,1360123.5,14.123086062412893
14121,2015,Jalisco,Zapotiltic,10,31452.5,10.356233750225286
14122,2015,Jalisco,Zapotitlán de Vadillo,1,7075.5,8.864393391392426
14123,2015,Jalisco,Zapotlán del Rey,5,18432.0,9.821843563495618
14124,2015,Jalisco,Zapotlanejo,34,64221.0,11.070085538995333
14125,2015,Jalisco,San Ignacio Cerro Gordo,5,17983.5,9.797209949815818
15001,2015,México,Acambay de Ruíz Castañeda,3,64395.0,11.072791269326771
15002,2015,México,Acolman,5,154032.5,11.944918898091217
15003,2015,México,Aculco,2,47044.5,10.758849241262377
15004,2015,México,Almoloya de Alquisiras,0,15094.5,9.622085718041498
15005,2015,México,Almoloya de Juárez,9,161120.0,11.98990470795239
15006,2015,México,Almoloya del Río,1,11790.0,9.375006993531416
15007,2015,México,Amanalco,0,23271.5,10.054984714897824
15008,2015,México,Amatepec,6,25789.0,10.157703323404748
15009,2015,México,Amecameca,11,50931.0,10.838227054478743
15010,2015,México,Apaxco,1,29709.5,10.299222138964652
15011,2015,México,Atenco,3,65866.0,11.095377654119083
15012,2015,México,Atizapán,0,11641.5,9.362331578962303
15013,2015,México,Atizapán de Zaragoza,155,506805.5,13.135882579777496
15014,2015,México,Atlacomulco,5,101551.0,11.528316414325875
15015,2015,México,Atlautla,4,29781.5,10.301642674344926
15016,2015,México,Axapusco,0,27343.5,10.216234119641086
15017,2015,México,Ayapango,0,9458.5,9.154669087105718
15018,2015,México,Calimaya,3,57761.0,10.96406908643623
15019,2015,México,Capulhuac,0,35511.0,10.477597786622002
15020,2015,México,Coacalco de Berriozábal,15,285754.0,12.562886579809302
15021,2015,México,Coatepec Harinas,3,37408.5,10.529653230307362
15022,2015,México,Cocotitlán,0,13624.5,9.519624921610378
15023,2015,México,Coyotepec,3,39957.5,10.595571668242808
15024,2015,México,Cuautitlán,51,159453.0,11.979504486936657
15025,2015,México,Chalco,41,355093.5,12.780136414060745
15026,2015,México,Chapa de Mota,1,29644.0,10.29701502307125
15027,2015,México,Chapultepec,0,11224.0,9.325809621782296
15028,2015,México,Chiautla,0,28118.0,10.244165219639852
15029,2015,México,Chicoloapan,13,187901.5,12.143673168339358
15030,2015,México,Chiconcuac,1,25255.5,10.136799232765965
15031,2015,México,Chimalhuacán,235,659823.0,13.399726896217253
15032,2015,México,Donato Guerra,2,35445.5,10.475751584551594
15033,2015,México,Ecatepec de Morelos,167,1650729.5,14.316727869382099
15034,2015,México,Ecatzingo,0,10098.0,9.22009266341886
15035,2015,México,Huehuetoca,13,131633.5,11.787776824749157
15036,2015,México,Hueypoxtla,1,43310.5,10.676150378819937
15037,2015,México,Huixquilucan,107,263566.0,12.482059089983384
15038,2015,México,Isidro Fabela,1,11115.5,9.316095809642047
15039,2015,México,Ixtapaluca,21,504786.0,13.131889856068609
15040,2015,México,Ixtapan de la Sal,5,35226.0,10.469539725292242
15041,2015,México,Ixtapan del Oro,0,6552.0,8.787525625532906
15042,2015,México,Ixtlahuaca,1,150810.5,11.923779360779246
15043,2015,México,Xalatlaco,0,28776.0,10.26729698537546
15044,2015,México,Jaltenco,2,27272.5,10.213634147471911
15045,2015,México,Jilotepec,4,85709.5,11.358718950250898
15046,2015,México,Jilotzingo,4,18923.5,9.84815981492661
15047,2015,México,Jiquipilco,4,72928.5,11.197234788099134
15048,2015,México,Jocotitlán,1,65234.0,11.085736084387904
15049,2015,México,Joquicingo,1,14134.0,9.5563385212508
15050,2015,México,Juchitepec,0,25306.5,10.13881655871414
15051,2015,México,Lerma,49,152563.0,11.935332904475295
15052,2015,México,Malinalco,8,26889.5,10.199491154817071
15053,2015,México,Melchor Ocampo,11,55730.0,10.928273880563582
15054,2015,México,Metepec,87,228234.5,12.338128888155744
15055,2015,México,Mexicaltzingo,3,12759.5,9.454031371178052
15056,2015,México,Morelos,0,30795.0,10.335107618121144
15057,2015,México,Naucalpan de Juárez,296,834106.5,13.634116371029934
15058,2015,México,Nezahualcóyotl,223,1093886.5,13.90524750886709
15059,2015,México,Nextlalpan,3,44386.5,10.700690648132456
15060,2015,México,Nicolás Romero,35,398601.5,12.895717449924849
15061,2015,México,Nopaltepec,0,9623.0,9.171911345356401
15062,2015,México,Ocoyoacac,9,66954.0,11.111761095413756
15063,2015,México,Ocuilan,1,34013.0,10.434498083461216
